Candidate_ID,Recruitment_Code,Department,Criterion,Criterion_Column,Bridge_Type,Beneficial,Crisp_Value,Mu,Nu,Pi,ESCO_Modifier,ESCO_Matched_Entity,ESCO_Match_Similarity,Cubic_Law_Check
172,SPSD0172,Human Factors and Ergonomics,Experience,PILLAR_Experience_NORM,contextual,True,0.068966,0.05673837613111615,0.7659623188652032,0.8195340278383582,0.7248493996986428,human resources manager,0.34393825037669645,1.0000000000000002
172,SPSD0172,Human Factors and Ergonomics,Education,PILLAR_Education_NORM,skill,True,0.730769,0.5859453074191547,0.2158748401502615,0.9239520031097612,0.37371603718092206,health education,0.7828549535238474,0.9999999999999998
172,SPSD0172,Human Factors and Ergonomics,Technical Skills and Certifications,PILLAR_Technical_Skills_Certifications_NORM,skill,True,0.461538,0.2701731033001045,0.3152025392257645,0.982689721023434,0.8513442136006759,apply technical communication skills,0.5574591989974654,1.0
172,SPSD0172,Human Factors and Ergonomics,Psychological Composite,PILLAR_Psychological_Composite_NORM,skill,True,0.692308,0.5203955905746716,0.23128659506332705,0.9460402217278451,0.46115539785215776,composite materials,0.6735557526848028,0.9999999999999996
172,SPSD0172,Human Factors and Ergonomics,Adaptability and Time Management,PILLAR_Adaptability_TimeManagement_NORM,skill,True,0.461538,0.3038848588850923,0.35453299378379366,0.975180734502633,0.6333863502453769,manage time,0.45826706219327873,1.0
172,SPSD0172,Human Factors and Ergonomics,Cultural Fit and Creativity,PILLAR_Cultural_Fit_Creativity_NORM,skill,True,0.692308,0.4315947832330363,0.19181962658605617,0.9699554058596317,0.8063254246544875,stimulate creativity in the team,0.40773594809581576,1.0000000000000004
172,SPSD0172,Human Factors and Ergonomics,Location Logistics,PILLAR_Location_Logistics_NORM,contextual,True,0.461538,0.2888290855125663,0.3369678922283051,0.9787668147675005,0.7248493996986428,human resources manager,0.34393825037669645,1.0000000000000002
172,SPSD0172,Human Factors and Ergonomics,Salary Demand,Salary_NORM,contextual,False,0.113248,0.6772481697228774,0.08649205271008853,0.8831100679937248,0.7248493996986428,human resources manager,0.34393825037669645,1.0000000000000002
172,SPSD0172,Human Factors and Ergonomics,Smart AI Performance Criteria,Smart_AI_Performance_Criteria,contextual,True,0.867298,0.6454145324458705,0.09875244643090599,0.9004866242754941,0.7248493996986428,human resources manager,0.34393825037669645,1.0
182,SPSD0182,Human Factors and Ergonomics,Experience,PILLAR_Experience_NORM,contextual,True,0.137931,0.10198568135416573,0.6374106933126295,0.904489552142895,0.7248493996986428,human resources manager,0.34393825037669645,1.0000000000000002
182,SPSD0182,Human Factors and Ergonomics,Education,PILLAR_Education_NORM,skill,True,0.461538,0.35555958279651734,0.41482028364247003,0.9596138011151303,0.37371603718092206,health education,0.7828549535238474,0.9999999999999999
182,SPSD0182,Human Factors and Ergonomics,Technical Skills and Certifications,PILLAR_Technical_Skills_Certifications_NORM,skill,True,0.230769,0.14728169392483953,0.49093961797077695,0.9577312146720813,0.8513442136006759,apply technical communication skills,0.5574591989974654,1.0
182,SPSD0182,Human Factors and Ergonomics,Psychological Composite,PILLAR_Psychological_Composite_NORM,skill,True,0.230769,0.17939198827832833,0.5979740716271543,0.92067669275809,0.46115539785215776,composite materials,0.6735557526848028,1.0000000000000002
182,SPSD0182,Human Factors and Ergonomics,Adaptability and Time Management,PILLAR_Adaptability_TimeManagement_NORM,skill,True,0.461538,0.3038848588850923,0.35453299378379366,0.975180734502633,0.6333863502453769,manage time,0.45826706219327873,1.0
182,SPSD0182,Human Factors and Ergonomics,Cultural Fit and Creativity,PILLAR_Cultural_Fit_Creativity_NORM,skill,True,0.461538,0.27654645379476755,0.32263812861181124,0.9814116694824699,0.8063254246544875,stimulate creativity in the team,0.40773594809581576,1.0000000000000002
182,SPSD0182,Human Factors and Ergonomics,Location Logistics,PILLAR_Location_Logistics_NORM,contextual,True,0.461538,0.2888290855125663,0.3369678922283051,0.9787668147675005,0.7248493996986428,human resources manager,0.34393825037669645,1.0000000000000002
182,SPSD0182,Human Factors and Ergonomics,Salary Demand,Salary_NORM,contextual,False,0.20584,0.549047235731237,0.14230870731706183,0.9403854363532013,0.7248493996986428,human resources manager,0.34393825037669645,1.0000000000000002
182,SPSD0182,Human Factors and Ergonomics,Smart AI Performance Criteria,Smart_AI_Performance_Criteria,contextual,True,0.157346,0.11379791273428477,0.6094356790588639,0.917427711445594,0.7248493996986428,human resources manager,0.34393825037669645,0.9999999999999998
192,SPSD0192,Human Factors and Ergonomics,Experience,PILLAR_Experience_NORM,contextual,True,0.068966,0.05673837613111615,0.7659623188652032,0.8195340278383582,0.7248493996986428,human resources manager,0.34393825037669645,1.0000000000000002
192,SPSD0192,Human Factors and Ergonomics,Education,PILLAR_Education_NORM,skill,True,0.576923,0.44589517039231197,0.32698989467237083,0.9569694160021198,0.37371603718092206,health education,0.7828549535238474,1.0
192,SPSD0192,Human Factors and Ergonomics,Technical Skills and Certifications,PILLAR_Technical_Skills_Certifications_NORM,skill,True,0.230769,0.14728169392483953,0.49093961797077695,0.9577312146720813,0.8513442136006759,apply technical communication skills,0.5574591989974654,1.0
192,SPSD0192,Human Factors and Ergonomics,Psychological Composite,PILLAR_Psychological_Composite_NORM,skill,True,0.461538,0.33650176980856444,0.3925861271978888,0.9659861252052643,0.46115539785215776,composite materials,0.6735557526848028,0.9999999999999999
192,SPSD0192,Human Factors and Ergonomics,Adaptability and Time Management,PILLAR_Adaptability_TimeManagement_NORM,skill,True,0.692308,0.4724856169325751,0.20999330420162396,0.9601898281791981,0.6333863502453769,manage time,0.45826706219327873,1.0
192,SPSD0192,Human Factors and Ergonomics,Cultural Fit and Creativity,PILLAR_Cultural_Fit_Creativity_NORM,skill,True,0.461538,0.27654645379476755,0.32263812861181124,0.9814116694824699,0.8063254246544875,stimulate creativity in the team,0.40773594809581576,1.0000000000000002
192,SPSD0192,Human Factors and Ergonomics,Location Logistics,PILLAR_Location_Logistics_NORM,contextual,True,0.230769,0.15659656113515735,0.521989215702968,0.9487266526305453,0.7248493996986428,human resources manager,0.34393825037669645,0.9999999999999999
192,SPSD0192,Human Factors and Ergonomics,Salary Demand,Salary_NORM,contextual,False,0.09188,0.716713082867502,0.07251420302808669,0.8579232433162594,0.7248493996986428,human resources manager,0.34393825037669645,1.0
192,SPSD0192,Human Factors and Ergonomics,Smart AI Performance Criteria,Smart_AI_Performance_Criteria,contextual,True,0.781347,0.534857483056788,0.14967510368993017,0.9448992926374413,0.7248493996986428,human resources manager,0.34393825037669645,1.0000000000000002
201,SPSD0201,Human Factors and Ergonomics,Experience,PILLAR_Experience_NORM,contextual,True,0.034483,0.030732028151021665,0.8604905496705618,0.7132352011934646,0.7248493996986428,human resources manager,0.34393825037669645,0.9999999999999998
201,SPSD0201,Human Factors and Ergonomics,Education,PILLAR_Education_NORM,skill,True,0.346154,0.27112262795917513,0.512120171370531,0.9456898752868587,0.37371603718092206,health education,0.7828549535238474,1.0
201,SPSD0201,Human Factors and Ergonomics,Technical Skills and Certifications,PILLAR_Technical_Skills_Certifications_NORM,skill,True,0.461538,0.2701731033001045,0.3152025392257645,0.982689721023434,0.8513442136006759,apply technical communication skills,0.5574591989974654,1.0
201,SPSD0201,Human Factors and Ergonomics,Psychological Composite,PILLAR_Psychological_Composite_NORM,skill,True,0.692308,0.5203955905746716,0.23128659506332705,0.9460402217278451,0.46115539785215776,composite materials,0.6735557526848028,0.9999999999999996
201,SPSD0201,Human Factors and Ergonomics,Adaptability and Time Management,PILLAR_Adaptability_TimeManagement_NORM,skill,True,0.692308,0.4724856169325751,0.20999330420162396,0.9601898281791981,0.6333863502453769,manage time,0.45826706219327873,1.0
201,SPSD0201,Human Factors and Ergonomics,Cultural Fit and Creativity,PILLAR_Cultural_Fit_Creativity_NORM,skill,True,0.461538,0.27654645379476755,0.32263812861181124,0.9814116694824699,0.8063254246544875,stimulate creativity in the team,0.40773594809581576,1.0000000000000002
201,SPSD0201,Human Factors and Ergonomics,Location Logistics,PILLAR_Location_Logistics_NORM,contextual,True,0.461538,0.2888290855125663,0.3369678922283051,0.9787668147675005,0.7248493996986428,human resources manager,0.34393825037669645,1.0000000000000002
201,SPSD0201,Human Factors and Ergonomics,Salary Demand,Salary_NORM,contextual,False,0.081197,0.7386426907822536,0.06527576701800784,0.8418946109870741,0.7248493996986428,human resources manager,0.34393825037669645,0.9999999999999998
201,SPSD0201,Human Factors and Ergonomics,Smart AI Performance Criteria,Smart_AI_Performance_Criteria,contextual,True,0.510935,0.31930255867655505,0.30563517053861916,0.9792022984961783,0.7248493996986428,human resources manager,0.34393825037669645,1.0
242,SPSD0242,Human Factors and Ergonomics,Experience,PILLAR_Experience_NORM,contextual,True,0.37931,0.24060250182777954,0.39371376146024223,0.9743622737790877,0.7248493996986428,human resources manager,0.34393825037669645,0.9999999999999999
242,SPSD0242,Human Factors and Ergonomics,Education,PILLAR_Education_NORM,skill,True,0.576923,0.44589517039231197,0.32698989467237083,0.9569694160021198,0.37371603718092206,health education,0.7828549535238474,1.0
242,SPSD0242,Human Factors and Ergonomics,Technical Skills and Certifications,PILLAR_Technical_Skills_Certifications_NORM,skill,True,0.230769,0.14728169392483953,0.49093961797077695,0.9577312146720813,0.8513442136006759,apply technical communication skills,0.5574591989974654,1.0
242,SPSD0242,Human Factors and Ergonomics,Psychological Composite,PILLAR_Psychological_Composite_NORM,skill,True,0.461538,0.33650176980856444,0.3925861271978888,0.9659861252052643,0.46115539785215776,composite materials,0.6735557526848028,0.9999999999999999
242,SPSD0242,Human Factors and Ergonomics,Adaptability and Time Management,PILLAR_Adaptability_TimeManagement_NORM,skill,True,0.461538,0.3038848588850923,0.35453299378379366,0.975180734502633,0.6333863502453769,manage time,0.45826706219327873,1.0
242,SPSD0242,Human Factors and Ergonomics,Cultural Fit and Creativity,PILLAR_Cultural_Fit_Creativity_NORM,skill,True,0.461538,0.27654645379476755,0.32263812861181124,0.9814116694824699,0.8063254246544875,stimulate creativity in the team,0.40773594809581576,1.0000000000000002
242,SPSD0242,Human Factors and Ergonomics,Location Logistics,PILLAR_Location_Logistics_NORM,contextual,True,0.230769,0.15659656113515735,0.521989215702968,0.9487266526305453,0.7248493996986428,human resources manager,0.34393825037669645,0.9999999999999999
242,SPSD0242,Human Factors and Ergonomics,Salary Demand,Salary_NORM,contextual,False,0.12963,0.6502191926504408,0.09684147425034945,0.8980157412191654,0.7248493996986428,human resources manager,0.34393825037669645,1.0
242,SPSD0242,Human Factors and Ergonomics,Smart AI Performance Criteria,Smart_AI_Performance_Criteria,contextual,True,0.40211,0.2537384351974343,0.37727903563749715,0.976086646803104,0.7248493996986428,human resources manager,0.34393825037669645,1.0000000000000002
263,SPSD0263,Human Factors and Ergonomics,Experience,PILLAR_Experience_NORM,contextual,True,0.172414,0.12278723002599728,0.5893778495266914,0.9257651522048568,0.7248493996986428,human resources manager,0.34393825037669645,1.0000000000000002
263,SPSD0263,Human Factors and Ergonomics,Education,PILLAR_Education_NORM,skill,True,0.576923,0.44589517039231197,0.32698989467237083,0.9569694160021198,0.37371603718092206,health education,0.7828549535238474,1.0
263,SPSD0263,Human Factors and Ergonomics,Technical Skills and Certifications,PILLAR_Technical_Skills_Certifications_NORM,skill,True,0.0,0.0,1.0,0.0,0.8513442136006759,apply technical communication skills,0.5574591989974654,1.0
263,SPSD0263,Human Factors and Ergonomics,Psychological Composite,PILLAR_Psychological_Composite_NORM,skill,True,0.230769,0.17939198827832833,0.5979740716271543,0.92067669275809,0.46115539785215776,composite materials,0.6735557526848028,1.0000000000000002
263,SPSD0263,Human Factors and Ergonomics,Adaptability and Time Management,PILLAR_Adaptability_TimeManagement_NORM,skill,True,0.0,0.0,1.0,0.0,0.6333863502453769,manage time,0.45826706219327873,1.0
263,SPSD0263,Human Factors and Ergonomics,Cultural Fit and Creativity,PILLAR_Cultural_Fit_Creativity_NORM,skill,True,0.692308,0.4315947832330363,0.19181962658605617,0.9699554058596317,0.8063254246544875,stimulate creativity in the team,0.40773594809581576,1.0000000000000004
263,SPSD0263,Human Factors and Ergonomics,Location Logistics,PILLAR_Location_Logistics_NORM,contextual,True,0.230769,0.15659656113515735,0.521989215702968,0.9487266526305453,0.7248493996986428,human resources manager,0.34393825037669645,0.9999999999999999
263,SPSD0263,Human Factors and Ergonomics,Salary Demand,Salary_NORM,contextual,False,0.401709,0.37756291045456236,0.25350610187315503,0.9760598893519422,0.7248493996986428,human resources manager,0.34393825037669645,1.0
263,SPSD0263,Human Factors and Ergonomics,Smart AI Performance Criteria,Smart_AI_Performance_Criteria,contextual,True,0.212998,0.14643045467633364,0.5410429238358292,0.9429701371832605,0.7248493996986428,human resources manager,0.34393825037669645,1.0
276,SPSD0276,Human Factors and Ergonomics,Experience,PILLAR_Experience_NORM,contextual,True,0.068966,0.05673837613111615,0.7659623188652032,0.8195340278383582,0.7248493996986428,human resources manager,0.34393825037669645,1.0000000000000002
276,SPSD0276,Human Factors and Ergonomics,Education,PILLAR_Education_NORM,skill,True,0.461538,0.35555958279651734,0.41482028364247003,0.9596138011151303,0.37371603718092206,health education,0.7828549535238474,0.9999999999999999
276,SPSD0276,Human Factors and Ergonomics,Technical Skills and Certifications,PILLAR_Technical_Skills_Certifications_NORM,skill,True,0.0,0.0,1.0,0.0,0.8513442136006759,apply technical communication skills,0.5574591989974654,1.0
276,SPSD0276,Human Factors and Ergonomics,Psychological Composite,PILLAR_Psychological_Composite_NORM,skill,True,0.461538,0.33650176980856444,0.3925861271978888,0.9659861252052643,0.46115539785215776,composite materials,0.6735557526848028,0.9999999999999999
276,SPSD0276,Human Factors and Ergonomics,Adaptability and Time Management,PILLAR_Adaptability_TimeManagement_NORM,skill,True,0.461538,0.3038848588850923,0.35453299378379366,0.975180734502633,0.6333863502453769,manage time,0.45826706219327873,1.0
276,SPSD0276,Human Factors and Ergonomics,Cultural Fit and Creativity,PILLAR_Cultural_Fit_Creativity_NORM,skill,True,0.461538,0.27654645379476755,0.32263812861181124,0.9814116694824699,0.8063254246544875,stimulate creativity in the team,0.40773594809581576,1.0000000000000002
276,SPSD0276,Human Factors and Ergonomics,Location Logistics,PILLAR_Location_Logistics_NORM,contextual,True,0.692308,0.4500419151393093,0.20001834003513513,0.9657922863021767,0.7248493996986428,human resources manager,0.34393825037669645,1.0000000000000002
276,SPSD0276,Human Factors and Ergonomics,Salary Demand,Salary_NORM,contextual,False,0.360755,0.40756695120507036,0.2300085499018141,0.9726347622128323,0.7248493996986428,human resources manager,0.34393825037669645,1.0
276,SPSD0276,Human Factors and Ergonomics,Smart AI Performance Criteria,Smart_AI_Performance_Criteria,contextual,True,0.416462,0.26208825688717646,0.3672326820872713,0.9769641402254966,0.7248493996986428,human resources manager,0.34393825037669645,0.9999999999999999
286,SPSD0286,Human Factors and Ergonomics,Experience,PILLAR_Experience_NORM,contextual,True,0.0,0.0,1.0,0.0,0.7248493996986428,human resources manager,0.34393825037669645,1.0
286,SPSD0286,Human Factors and Ergonomics,Education,PILLAR_Education_NORM,skill,True,0.346154,0.27112262795917513,0.512120171370531,0.9456898752868587,0.37371603718092206,health education,0.7828549535238474,1.0
286,SPSD0286,Human Factors and Ergonomics,Technical Skills and Certifications,PILLAR_Technical_Skills_Certifications_NORM,skill,True,0.461538,0.2701731033001045,0.3152025392257645,0.982689721023434,0.8513442136006759,apply technical communication skills,0.5574591989974654,1.0
286,SPSD0286,Human Factors and Ergonomics,Psychological Composite,PILLAR_Psychological_Composite_NORM,skill,True,0.461538,0.33650176980856444,0.3925861271978888,0.9659861252052643,0.46115539785215776,composite materials,0.6735557526848028,0.9999999999999999
286,SPSD0286,Human Factors and Ergonomics,Adaptability and Time Management,PILLAR_Adaptability_TimeManagement_NORM,skill,True,0.461538,0.3038848588850923,0.35453299378379366,0.975180734502633,0.6333863502453769,manage time,0.45826706219327873,1.0
286,SPSD0286,Human Factors and Ergonomics,Cultural Fit and Creativity,PILLAR_Cultural_Fit_Creativity_NORM,skill,True,0.461538,0.27654645379476755,0.32263812861181124,0.9814116694824699,0.8063254246544875,stimulate creativity in the team,0.40773594809581576,1.0000000000000002
286,SPSD0286,Human Factors and Ergonomics,Location Logistics,PILLAR_Location_Logistics_NORM,contextual,True,0.230769,0.15659656113515735,0.521989215702968,0.9487266526305453,0.7248493996986428,human resources manager,0.34393825037669645,0.9999999999999999
286,SPSD0286,Human Factors and Ergonomics,Salary Demand,Salary_NORM,contextual,False,0.081197,0.7386426907822536,0.06527576701800784,0.8418946109870741,0.7248493996986428,human resources manager,0.34393825037669645,0.9999999999999998
286,SPSD0286,Human Factors and Ergonomics,Smart AI Performance Criteria,Smart_AI_Performance_Criteria,contextual,True,0.597455,0.37697129202488483,0.253990524387874,0.9761155329018736,0.7248493996986428,human resources manager,0.34393825037669645,0.9999999999999999
21,SPSD0021,Human Resource Management,Experience,PILLAR_Experience_NORM,contextual,True,0.068966,0.06061205902690076,0.8182566447822337,0.7673969258384491,0.511896671371851,resource manager,0.5857239943537788,1.0
21,SPSD0021,Human Resource Management,Education,PILLAR_Education_NORM,skill,True,0.346154,0.27112262795917513,0.512120171370531,0.9456898752868587,0.37371603718092206,health education,0.7828549535238474,1.0
21,SPSD0021,Human Resource Management,Technical Skills and Certifications,PILLAR_Technical_Skills_Certifications_NORM,skill,True,0.461538,0.2701731033001045,0.3152025392257645,0.982689721023434,0.8513442136006759,apply technical communication skills,0.5574591989974654,1.0
21,SPSD0021,Human Resource Management,Psychological Composite,PILLAR_Psychological_Composite_NORM,skill,True,0.461538,0.33650176980856444,0.3925861271978888,0.9659861252052643,0.46115539785215776,composite materials,0.6735557526848028,0.9999999999999999
21,SPSD0021,Human Resource Management,Adaptability and Time Management,PILLAR_Adaptability_TimeManagement_NORM,skill,True,0.692308,0.4724856169325751,0.20999330420162396,0.9601898281791981,0.6333863502453769,manage time,0.45826706219327873,1.0
21,SPSD0021,Human Resource Management,Cultural Fit and Creativity,PILLAR_Cultural_Fit_Creativity_NORM,skill,True,0.0,0.0,1.0,0.0,0.8063254246544875,stimulate creativity in the team,0.40773594809581576,1.0
21,SPSD0021,Human Resource Management,Location Logistics,PILLAR_Location_Logistics_NORM,contextual,True,0.230769,0.17462456818508607,0.5820826506575056,0.9273318044011135,0.511896671371851,resource manager,0.5857239943537788,1.0000000000000002
21,SPSD0021,Human Resource Management,Salary Demand,Salary_NORM,contextual,False,0.117877,0.729775007739879,0.09751892716475336,0.848284977967978,0.511896671371851,resource manager,0.5857239943537788,1.0
21,SPSD0021,Human Resource Management,Smart AI Performance Criteria,Smart_AI_Performance_Criteria,contextual,True,0.698941,0.5115721988542767,0.22035252562787086,0.9492770709459669,0.511896671371851,resource manager,0.5857239943537788,1.0000000000000004
56,SPSD0056,Human Resource Management,Experience,PILLAR_Experience_NORM,contextual,True,0.241379,0.18157745890059326,0.5706729808667156,0.931464757005395,0.511896671371851,resource manager,0.5857239943537788,1.0
56,SPSD0056,Human Resource Management,Education,PILLAR_Education_NORM,skill,True,0.461538,0.35555958279651734,0.41482028364247003,0.9596138011151303,0.37371603718092206,health education,0.7828549535238474,0.9999999999999999
56,SPSD0056,Human Resource Management,Technical Skills and Certifications,PILLAR_Technical_Skills_Certifications_NORM,skill,True,0.0,0.0,1.0,0.0,0.8513442136006759,apply technical communication skills,0.5574591989974654,1.0
56,SPSD0056,Human Resource Management,Psychological Composite,PILLAR_Psychological_Composite_NORM,skill,True,0.461538,0.33650176980856444,0.3925861271978888,0.9659861252052643,0.46115539785215776,composite materials,0.6735557526848028,0.9999999999999999
56,SPSD0056,Human Resource Management,Adaptability and Time Management,PILLAR_Adaptability_TimeManagement_NORM,skill,True,0.461538,0.3038848588850923,0.35453299378379366,0.975180734502633,0.6333863502453769,manage time,0.45826706219327873,1.0
56,SPSD0056,Human Resource Management,Cultural Fit and Creativity,PILLAR_Cultural_Fit_Creativity_NORM,skill,True,0.461538,0.27654645379476755,0.32263812861181124,0.9814116694824699,0.8063254246544875,stimulate creativity in the team,0.40773594809581576,1.0000000000000002
56,SPSD0056,Human Resource Management,Location Logistics,PILLAR_Location_Logistics_NORM,contextual,True,0.230769,0.17462456818508607,0.5820826506575056,0.9273318044011135,0.511896671371851,resource manager,0.5857239943537788,1.0000000000000002
56,SPSD0056,Human Resource Management,Salary Demand,Salary_NORM,contextual,False,0.077635,0.8008789242953801,0.06740957786523971,0.7862247359847996,0.511896671371851,resource manager,0.5857239943537788,0.9999999999999998
56,SPSD0056,Human Resource Management,Smart AI Performance Criteria,Smart_AI_Performance_Criteria,contextual,True,0.145378,0.11706094556135183,0.6881568010120762,0.8761264393742397,0.511896671371851,resource manager,0.5857239943537788,1.0000000000000002
71,SPSD0071,Human Resource Management,Experience,PILLAR_Experience_NORM,contextual,True,0.0,0.0,1.0,0.0,0.511896671371851,resource manager,0.5857239943537788,1.0
71,SPSD0071,Human Resource Management,Education,PILLAR_Education_NORM,skill,True,0.346154,0.27112262795917513,0.512120171370531,0.9456898752868587,0.37371603718092206,health education,0.7828549535238474,1.0
71,SPSD0071,Human Resource Management,Technical Skills and Certifications,PILLAR_Technical_Skills_Certifications_NORM,skill,True,0.0,0.0,1.0,0.0,0.8513442136006759,apply technical communication skills,0.5574591989974654,1.0
71,SPSD0071,Human Resource Management,Psychological Composite,PILLAR_Psychological_Composite_NORM,skill,True,0.461538,0.33650176980856444,0.3925861271978888,0.9659861252052643,0.46115539785215776,composite materials,0.6735557526848028,0.9999999999999999
71,SPSD0071,Human Resource Management,Adaptability and Time Management,PILLAR_Adaptability_TimeManagement_NORM,skill,True,0.461538,0.3038848588850923,0.35453299378379366,0.975180734502633,0.6333863502453769,manage time,0.45826706219327873,1.0
71,SPSD0071,Human Resource Management,Cultural Fit and Creativity,PILLAR_Cultural_Fit_Creativity_NORM,skill,True,0.230769,0.1504865892806458,0.501622616378025,0.9547759980757927,0.8063254246544875,stimulate creativity in the team,0.40773594809581576,0.9999999999999998
71,SPSD0071,Human Resource Management,Location Logistics,PILLAR_Location_Logistics_NORM,contextual,True,0.461538,0.3262555855791123,0.3806322233967733,0.9690968804449556,0.511896671371851,resource manager,0.5857239943537788,0.9999999999999998
71,SPSD0071,Human Resource Management,Salary Demand,Salary_NORM,contextual,False,0.040242,0.8828964796266136,0.03701924874096822,0.6780436805325372,0.511896671371851,resource manager,0.5857239943537788,1.0000000000000002
71,SPSD0071,Human Resource Management,Smart AI Performance Criteria,Smart_AI_Performance_Criteria,contextual,True,0.119385,0.09860901654585794,0.7273659094989379,0.8500438710169412,0.511896671371851,resource manager,0.5857239943537788,1.0
96,SPSD0096,Human Resource Management,Experience,PILLAR_Experience_NORM,contextual,True,0.172414,0.13569476969515679,0.6513339501022888,0.8967712242022998,0.511896671371851,resource manager,0.5857239943537788,1.0
96,SPSD0096,Human Resource Management,Education,PILLAR_Education_NORM,skill,True,0.346154,0.27112262795917513,0.512120171370531,0.9456898752868587,0.37371603718092206,health education,0.7828549535238474,1.0
96,SPSD0096,Human Resource Management,Technical Skills and Certifications,PILLAR_Technical_Skills_Certifications_NORM,skill,True,0.0,0.0,1.0,0.0,0.8513442136006759,apply technical communication skills,0.5574591989974654,1.0
96,SPSD0096,Human Resource Management,Psychological Composite,PILLAR_Psychological_Composite_NORM,skill,True,0.461538,0.33650176980856444,0.3925861271978888,0.9659861252052643,0.46115539785215776,composite materials,0.6735557526848028,0.9999999999999999
96,SPSD0096,Human Resource Management,Adaptability and Time Management,PILLAR_Adaptability_TimeManagement_NORM,skill,True,0.461538,0.3038848588850923,0.35453299378379366,0.975180734502633,0.6333863502453769,manage time,0.45826706219327873,1.0
96,SPSD0096,Human Resource Management,Cultural Fit and Creativity,PILLAR_Cultural_Fit_Creativity_NORM,skill,True,0.230769,0.1504865892806458,0.501622616378025,0.9547759980757927,0.8063254246544875,stimulate creativity in the team,0.40773594809581576,0.9999999999999998
96,SPSD0096,Human Resource Management,Location Logistics,PILLAR_Location_Logistics_NORM,contextual,True,0.461538,0.3262555855791123,0.3806322233967733,0.9690968804449556,0.511896671371851,resource manager,0.5857239943537788,0.9999999999999998
96,SPSD0096,Human Resource Management,Salary Demand,Salary_NORM,contextual,False,0.179487,0.642261567842272,0.14049454673759693,0.9013535072605474,0.511896671371851,resource manager,0.5857239943537788,1.0
96,SPSD0096,Human Resource Management,Smart AI Performance Criteria,Smart_AI_Performance_Criteria,contextual,True,0.481798,0.34023862555621265,0.36594659222429426,0.9696221117419731,0.511896671371851,resource manager,0.5857239943537788,1.0000000000000004
116,SPSD0116,Human Resource Management,Experience,PILLAR_Experience_NORM,contextual,True,0.37931,0.27124462474355476,0.44385549058046714,0.9628361571073223,0.511896671371851,resource manager,0.5857239943537788,1.0000000000000002
116,SPSD0116,Human Resource Management,Education,PILLAR_Education_NORM,skill,True,0.230769,0.18805191956152134,0.6268405467642041,0.9073658669811878,0.37371603718092206,health education,0.7828549535238474,0.9999999999999998
116,SPSD0116,Human Resource Management,Technical Skills and Certifications,PILLAR_Technical_Skills_Certifications_NORM,skill,True,0.230769,0.14728169392483953,0.49093961797077695,0.9577312146720813,0.8513442136006759,apply technical communication skills,0.5574591989974654,1.0
116,SPSD0116,Human Resource Management,Psychological Composite,PILLAR_Psychological_Composite_NORM,skill,True,0.692308,0.5203955905746716,0.23128659506332705,0.9460402217278451,0.46115539785215776,composite materials,0.6735557526848028,0.9999999999999996
116,SPSD0116,Human Resource Management,Adaptability and Time Management,PILLAR_Adaptability_TimeManagement_NORM,skill,True,0.230769,0.16395986029230453,0.5465335781344535,0.9406632134783021,0.6333863502453769,manage time,0.45826706219327873,1.0
116,SPSD0116,Human Resource Management,Cultural Fit and Creativity,PILLAR_Cultural_Fit_Creativity_NORM,skill,True,0.230769,0.1504865892806458,0.501622616378025,0.9547759980757927,0.8063254246544875,stimulate creativity in the team,0.40773594809581576,0.9999999999999998
116,SPSD0116,Human Resource Management,Location Logistics,PILLAR_Location_Logistics_NORM,contextual,True,0.0,0.0,1.0,0.0,0.511896671371851,resource manager,0.5857239943537788,1.0
116,SPSD0116,Human Resource Management,Salary Demand,Salary_NORM,contextual,False,0.145299,0.6882698692222352,0.11700574087092629,0.8760576515390505,0.511896671371851,resource manager,0.5857239943537788,1.0
116,SPSD0116,Human Resource Management,Smart AI Performance Criteria,Smart_AI_Performance_Criteria,contextual,True,0.436946,0.30954363551908837,0.39888174317550623,0.9679418010372196,0.511896671371851,resource manager,0.5857239943537788,1.0
132,SPSD0132,Human Resource Management,Experience,PILLAR_Experience_NORM,contextual,True,0.034483,0.03205137100928688,0.8974318818772623,0.6520172524098389,0.511896671371851,resource manager,0.5857239943537788,0.9999999999999998
132,SPSD0132,Human Resource Management,Education,PILLAR_Education_NORM,skill,True,0.230769,0.18805191956152134,0.6268405467642041,0.9073658669811878,0.37371603718092206,health education,0.7828549535238474,0.9999999999999998
132,SPSD0132,Human Resource Management,Technical Skills and Certifications,PILLAR_Technical_Skills_Certifications_NORM,skill,True,0.461538,0.2701731033001045,0.3152025392257645,0.982689721023434,0.8513442136006759,apply technical communication skills,0.5574591989974654,1.0
132,SPSD0132,Human Resource Management,Psychological Composite,PILLAR_Psychological_Composite_NORM,skill,True,1.0,1.0,0.0,0.0,0.46115539785215776,composite materials,0.6735557526848028,1.0
132,SPSD0132,Human Resource Management,Adaptability and Time Management,PILLAR_Adaptability_TimeManagement_NORM,skill,True,0.230769,0.16395986029230453,0.5465335781344535,0.9406632134783021,0.6333863502453769,manage time,0.45826706219327873,1.0
132,SPSD0132,Human Resource Management,Cultural Fit and Creativity,PILLAR_Cultural_Fit_Creativity_NORM,skill,True,0.461538,0.27654645379476755,0.32263812861181124,0.9814116694824699,0.8063254246544875,stimulate creativity in the team,0.40773594809581576,1.0000000000000002
